Numerator	Denominator	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck
-Membrane Transport	-Central Carbon Metabolism	0.1735	0.4682	0.04376	0.0148	0.01507	0.01267	0.003002	0.002719	0.02421	0.01235	0.008751	0.003757
-Central Carbon Metabolism	-Central Carbon Metabolism	1	1	1	1	1	1	1	1	1	1	1	1
-Energy Metabolism	-Central Carbon Metabolism	0.1687	0.1695	0.09298	0.08755	0.06462	0.08876	0.3387	0.2781	0.383	0.2778	0.1926	0.05441
-Biosynthesis	-Central Carbon Metabolism	0.294	1.455	0.5312	0.5982	0.4973	0.6979	0.4087	0.3707	0.7414	0.6802	0.4904	0.3107
-Other Enzymes	-Central Carbon Metabolism	0.3095	0.3342	0.1156	0.08246	0.1024	0.09176	0.1395	0.13	0.3023	0.2788	0.1802	0.1587
Organismal Systems	-Central Carbon Metabolism	0	0	0	0	0	0	0.2081	0.1205	0.1184	0.17	0.06851	0.08008
-Immune System	-Central Carbon Metabolism	0	0	0	0	0	0	0.05897	0.04917	0.02225	0.015	0.002838	0.002795
-Endocrine System	-Central Carbon Metabolism	0	0	0	0	0	0	0.09223	0.02478	0.02245	0.05944	0.002293	0.04186
-Circulatory System	-Central Carbon Metabolism	0	0	0	0	0	0	0.01444	0.01085	0.0377	0.05852	0.01263	0.003522
-Digestive System	-Central Carbon Metabolism	0	0	0	0	0	0	0.0009801	0.000734	0.01272	0.0091	0.01405	0.007701
-Excretory System	-Central Carbon Metabolism	0	0	0	0	0	0	0.03757	0.03123	0.01588	0.01833	0.02091	0.01666
-Nervous System	-Central Carbon Metabolism	0	0	0	0	0	0	0.001195	0.00156	0.0002604	0.0004352	0.002066	0.002816
-Sensory System	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0	0	0	0
-Development	-Central Carbon Metabolism	0	0	0	0	0	0	0.002765	0.002193	0.007185	0.009187	0.01342	0.004666
-Environmental Adaptation	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0	0	0.0003086	4.785e-05
Human Diseases	-Central Carbon Metabolism	0	0	0	0	0	0	0.03608	0.0315	0.06954	0.06975	0.03514	0.01536
-Cancers	-Central Carbon Metabolism	0	0	0	0	0	0	0.007606	0.007021	0.02739	0.02777	0.01029	0.006891
-Immune System Diseases	-Central Carbon Metabolism	0	0	0	0	0	0	0.01279	0.009129	0.008039	0.01315	0.002974	0.004202
-Neurodegenerative Diseases	-Central Carbon Metabolism	0	0	0	0	0	0	0.007332	0.008568	0.01931	0.01422	0.005998	0.0009322
-Cardiovascular Diseases	-Central Carbon Metabolism	0	0	0	0	0	0	0.002074	0.001572	0.007149	0.004759	0.006077	0.0006567
-Infectious Diseases	-Central Carbon Metabolism	0	0	0	0	0	0	0.006275	0.005206	0.007645	0.009848	0.009797	0.002676
Not Mapped	-Central Carbon Metabolism	0.9088	0.6298	0.7388	0.4327	0.8297	0.8579	1.757	1.494	3.162	3.193	1.991	0.7553
-Not Mapped	-Central Carbon Metabolism	0.9088	0.6298	0.7388	0.4327	0.8297	0.8579	1.757	1.494	3.162	3.193	1.991	0.7553
TOTAL	-Energy Metabolism	27.28	49.79	52.63	46.05	74.78	55.55	24.99	26.35	41.83	55.86	48.57	131.8
MAPPED	-Energy Metabolism	21.89	46.07	44.68	41.1	61.94	45.89	19.8	20.98	33.57	44.36	38.23	118
Genetic Information Processing	-Energy Metabolism	9.001	24.98	24.13	19.27	32.32	22.01	9.949	10.58	20.51	26.22	17.91	56.45
-Transcription	-Energy Metabolism	0.5591	2.583	0.4947	0.3089	1.146	0.7674	1.266	1.308	2.034	2.443	1.834	5.999
-Translation	-Energy Metabolism	4.067	18.2	17.88	12.75	22.23	14.89	3.089	3.313	8.815	11.03	5.741	23.57
-Folding, Sorting and Degradation	-Energy Metabolism	3.122	3.212	5.086	5.896	7.196	4.918	4.531	4.779	5.371	7.809	7.773	20.31
-DNA Maintenance	-Energy Metabolism	1.253	0.9879	0.6684	0.3125	1.75	1.43	1.063	1.182	4.291	4.935	2.563	6.565
-RNA Family	-Energy Metabolism	0	2.378e-09	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Energy Metabolism	0.1868	0.3619	0.5344	0.4057	0.6751	0.4092	0.9682	0.9632	1.864	2.674	1.616	6.447
-Signal Transduction	-Energy Metabolism	0.01382	0.3619	0.1255	0.107	0.3412	0.1991	0.3817	0.4115	0.7872	1.047	0.7272	1.574
-Signaling Molecules and Interaction	-Energy Metabolism	0.173	9.511e-09	0.4089	0.2987	0.3339	0.2101	0.5866	0.5517	1.077	1.628	0.8893	4.872
Cellular Processes	-Energy Metabolism	1.169	0.5144	0.835	1.062	2.956	2.167	2.585	2.486	4.307	6.506	8.443	25.23
-Hemoglobin	-Energy Metabolism	0	0	0	0	0	0	0	0	0.0001744	0.0003914	0	0.004969
-Vesicular Transport	-Energy Metabolism	0	2.378e-09	0.3269	0.3859	0.6725	0.503	0.5375	0.6797	0.649	0.982	0.8943	3.413
-Cytoskeleton	-Energy Metabolism	0.5109	0.1568	0.2033	0.3794	0.3768	0.2872	1.635	1.372	3.04	4.463	6.489	19.73
-Cell Motility	-Energy Metabolism	0	0.2757	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Energy Metabolism	0.6585	0.08189	0.3047	0.2971	1.906	1.377	0.2985	0.298	0.4435	0.7291	0.6108	1.673
-Cell Communication	-Energy Metabolism	0	0	0	0	0	0	0.1142	0.1362	0.1744	0.3315	0.4488	0.4105
Metabolism	-Energy Metabolism	11.53	20.22	19.18	20.37	25.99	21.3	5.581	6.406	6.399	8.097	9.721	28.08
-Membrane Transport	-Energy Metabolism	1.028	2.763	0.4707	0.169	0.2332	0.1427	0.008864	0.009778	0.06322	0.04446	0.04544	0.06905
-Central Carbon Metabolism	-Energy Metabolism	5.927	5.901	10.76	11.42	15.47	11.27	2.953	3.596	2.611	3.6	5.193	18.38
-Energy Metabolism	-Energy Metabolism	1	1	1	1	1	1	1	1	1	1	1	1
-Biosynthesis	-Energy Metabolism	1.742	8.584	5.713	6.833	7.695	7.862	1.207	1.333	1.936	2.449	2.547	5.711
-Other Enzymes	-Energy Metabolism	1.835	1.972	1.243	0.9419	1.584	1.034	0.412	0.4675	0.7892	1.004	0.9356	2.917
Organismal Systems	-Energy Metabolism	0	0	0	0	0	0	0.6146	0.4333	0.3092	0.6121	0.3558	1.472
-Immune System	-Energy Metabolism	0	0	0	0	0	0	0.1741	0.1768	0.05808	0.05401	0.01474	0.05137
-Endocrine System	-Energy Metabolism	0	0	0	0	0	0	0.2723	0.08909	0.05861	0.214	0.01191	0.7694
-Circulatory System	-Energy Metabolism	0	0	0	0	0	0	0.04263	0.039	0.09842	0.2107	0.06559	0.06473
-Digestive System	-Energy Metabolism	0	0	0	0	0	0	0.002894	0.002639	0.03321	0.03276	0.07295	0.1415
-Excretory System	-Energy Metabolism	0	0	0	0	0	0	0.1109	0.1123	0.04147	0.06601	0.1086	0.3063
-Nervous System	-Energy Metabolism	0	0	0	0	0	0	0.003528	0.005609	0.0006799	0.001567	0.01073	0.05175
-Sensory System	-Energy Metabolism	0	0	0	0	0	0	0	0	0	0	0	0
-Development	-Energy Metabolism	0	0	0	0	0	0	0.008164	0.007884	0.01876	0.03307	0.06969	0.08575
-Environmental Adaptation	-Energy Metabolism	0	0	0	0	0	0	0	0	0	0	0.001602	0.0008795
Human Diseases	-Energy Metabolism	0	0	0	0	0	0	0.1065	0.1132	0.1815	0.2511	0.1825	0.2822
-Cancers	-Energy Metabolism	0	0	0	0	0	0	0.02246	0.02524	0.07152	0.1	0.05346	0.1266
-Immune System Diseases	-Energy Metabolism	0	0	0	0	0	0	0.03777	0.03283	0.02099	0.04735	0.01545	0.07722
-Neurodegenerative Diseases	-Energy Metabolism	0	0	0	0	0	0	0.02165	0.03081	0.05041	0.0512	0.03115	0.01713
-Cardiovascular Diseases	-Energy Metabolism	0	0	0	0	0	0	0.006125	0.005651	0.01867	0.01713	0.03156	0.01207
-Infectious Diseases	-Energy Metabolism	0	0	0	0	0	0	0.01853	0.01872	0.01996	0.03545	0.05088	0.04918
Not Mapped	-Energy Metabolism	5.387	3.717	7.946	4.942	12.84	9.666	5.189	5.372	8.255	11.5	10.34	13.88
-Not Mapped	-Energy Metabolism	5.387	3.717	7.946	4.942	12.84	9.666	5.189	5.372	8.255	11.5	10.34	13.88
TOTAL	-Biosynthesis	15.66	5.801	9.212	6.739	9.718	7.066	20.71	19.77	21.61	22.81	19.07	23.09
MAPPED	-Biosynthesis	12.56	5.368	7.821	6.016	8.05	5.837	16.41	15.74	17.34	18.12	15.01	20.65
Genetic Information Processing	-Biosynthesis	5.166	2.91	4.223	2.82	4.201	2.799	8.244	7.939	10.6	10.71	7.033	9.885
-Transcription	-Biosynthesis	0.3209	0.3009	0.08659	0.04521	0.1489	0.09761	1.049	0.9811	1.051	0.9978	0.72	1.051
-Translation	-Biosynthesis	2.334	2.12	3.13	1.867	2.889	1.894	2.559	2.486	4.554	4.505	2.254	4.128
-Folding, Sorting and Degradation	-Biosynthesis	1.792	0.3742	0.8902	0.8629	0.9352	0.6255	3.754	3.585	2.774	3.189	3.052	3.557
-DNA Maintenance	-Biosynthesis	0.7193	0.1151	0.117	0.04573	0.2275	0.1819	0.8809	0.8865	2.216	2.015	1.006	1.15
-RNA Family	-Biosynthesis	0	2.77e-10	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Biosynthesis	0.1072	0.04217	0.09353	0.05938	0.08773	0.05204	0.8023	0.7227	0.963	1.092	0.6347	1.129
-Signal Transduction	-Biosynthesis	0.007932	0.04217	0.02197	0.01566	0.04434	0.02533	0.3163	0.3087	0.4067	0.4274	0.2855	0.2756
-Signaling Molecules and Interaction	-Biosynthesis	0.09928	1.108e-09	0.07157	0.04372	0.04339	0.02672	0.486	0.4139	0.5564	0.6646	0.3492	0.8532
Cellular Processes	-Biosynthesis	0.6712	0.05993	0.1462	0.1555	0.3841	0.2756	2.142	1.865	2.225	2.657	3.315	4.418
-Hemoglobin	-Biosynthesis	0	0	0	0	0	0	0	0	9.009e-05	0.0001599	0	0.0008701
-Vesicular Transport	-Biosynthesis	0	2.77e-10	0.05723	0.05648	0.08739	0.06397	0.4454	0.51	0.3352	0.401	0.3511	0.5976
-Cytoskeleton	-Biosynthesis	0.2932	0.01827	0.03559	0.05553	0.04897	0.03653	1.355	1.029	1.57	1.822	2.548	3.455
-Cell Motility	-Biosynthesis	0	0.03212	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Biosynthesis	0.3779	0.009541	0.05333	0.04348	0.2477	0.1751	0.2474	0.2236	0.2291	0.2977	0.2398	0.293
-Cell Communication	-Biosynthesis	0	0	0	0	0	0	0.09461	0.1022	0.09011	0.1354	0.1762	0.07187
Metabolism	-Biosynthesis	6.619	2.356	3.358	2.981	3.377	2.71	4.624	4.806	3.306	3.307	3.817	4.916
-Membrane Transport	-Biosynthesis	0.5901	0.3219	0.08239	0.02474	0.03031	0.01815	0.007345	0.007336	0.03266	0.01816	0.01784	0.01209
-Central Carbon Metabolism	-Biosynthesis	3.402	0.6875	1.883	1.672	2.011	1.433	2.447	2.698	1.349	1.47	2.039	3.218
-Energy Metabolism	-Biosynthesis	0.574	0.1165	0.175	0.1464	0.13	0.1272	0.8286	0.7503	0.5166	0.4084	0.3926	0.1751
-Biosynthesis	-Biosynthesis	1	1	1	1	1	1	1	1	1	1	1	1
-Other Enzymes	-Biosynthesis	1.053	0.2298	0.2176	0.1378	0.2058	0.1315	0.3414	0.3508	0.4077	0.4099	0.3673	0.5107
Organismal Systems	-Biosynthesis	0	0	0	0	0	0	0.5093	0.3251	0.1597	0.25	0.1397	0.2577
-Immune System	-Biosynthesis	0	0	0	0	0	0	0.1443	0.1327	0.03	0.02206	0.005788	0.008994
-Endocrine System	-Biosynthesis	0	0	0	0	0	0	0.2257	0.06684	0.03028	0.08739	0.004675	0.1347
-Circulatory System	-Biosynthesis	0	0	0	0	0	0	0.03532	0.02926	0.05084	0.08603	0.02575	0.01133
-Digestive System	-Biosynthesis	0	0	0	0	0	0	0.002398	0.00198	0.01716	0.01338	0.02864	0.02478
-Excretory System	-Biosynthesis	0	0	0	0	0	0	0.09193	0.08426	0.02142	0.02696	0.04263	0.05363
-Nervous System	-Biosynthesis	0	0	0	0	0	0	0.002924	0.004209	0.0003512	0.0006398	0.004213	0.009062
-Sensory System	-Biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
-Development	-Biosynthesis	0	0	0	0	0	0	0.006765	0.005916	0.009691	0.01351	0.02736	0.01501
-Environmental Adaptation	-Biosynthesis	0	0	0	0	0	0	0	0	0	0	0.0006292	0.000154
Human Diseases	-Biosynthesis	0	0	0	0	0	0	0.08828	0.08497	0.09379	0.1026	0.07165	0.04942
-Cancers	-Biosynthesis	0	0	0	0	0	0	0.01861	0.01894	0.03695	0.04083	0.02099	0.02218
-Immune System Diseases	-Biosynthesis	0	0	0	0	0	0	0.0313	0.02463	0.01084	0.01934	0.006065	0.01352
-Neurodegenerative Diseases	-Biosynthesis	0	0	0	0	0	0	0.01794	0.02311	0.02604	0.02091	0.01223	0.003
-Cardiovascular Diseases	-Biosynthesis	0	0	0	0	0	0	0.005075	0.00424	0.009642	0.006997	0.01239	0.002113
-Infectious Diseases	-Biosynthesis	0	0	0	0	0	0	0.01535	0.01405	0.01031	0.01448	0.01998	0.008612
Not Mapped	-Biosynthesis	3.092	0.433	1.391	0.7233	1.668	1.229	4.3	4.03	4.264	4.695	4.06	2.431
-Not Mapped	-Biosynthesis	3.092	0.433	1.391	0.7233	1.668	1.229	4.3	4.03	4.264	4.695	4.06	2.431
TOTAL	-Other Enzymes	14.87	25.25	42.33	48.89	47.21	53.74	60.66	56.37	53	55.65	51.91	45.2
MAPPED	-Other Enzymes	11.93	23.36	35.94	43.64	39.11	44.39	48.06	44.88	42.54	44.19	40.86	40.44
Genetic Information Processing	-Other Enzymes	4.906	12.67	19.41	20.46	20.41	21.29	24.15	22.63	25.99	26.12	19.14	19.35
-Transcription	-Other Enzymes	0.3047	1.31	0.3979	0.328	0.7236	0.7424	3.073	2.797	2.577	2.434	1.96	2.057
-Translation	-Other Enzymes	2.217	9.226	14.38	13.54	14.04	14.41	7.497	7.087	11.17	10.99	6.136	8.082
-Folding, Sorting and Degradation	-Other Enzymes	1.702	1.629	4.09	6.26	4.543	4.757	11	10.22	6.805	7.78	8.309	6.964
-DNA Maintenance	-Other Enzymes	0.6831	0.5009	0.5376	0.3318	1.105	1.384	2.58	2.527	5.437	4.916	2.739	2.251
-RNA Family	-Other Enzymes	0	1.206e-09	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Other Enzymes	0.1018	0.1835	0.4298	0.4307	0.4262	0.3958	2.35	2.06	2.362	2.664	1.728	2.21
-Signal Transduction	-Other Enzymes	0.007533	0.1835	0.1009	0.1136	0.2154	0.1926	0.9263	0.8801	0.9974	1.043	0.7773	0.5397
-Signaling Molecules and Interaction	-Other Enzymes	0.09429	4.823e-09	0.3288	0.3171	0.2108	0.2032	1.424	1.18	1.365	1.621	0.9505	1.671
Cellular Processes	-Other Enzymes	0.6374	0.2608	0.6716	1.128	1.866	2.096	6.274	5.317	5.457	6.481	9.024	8.65
-Hemoglobin	-Other Enzymes	0	0	0	0	0	0	0	0	0.000221	0.00039	0	0.001704
-Vesicular Transport	-Other Enzymes	0	1.206e-09	0.263	0.4097	0.4246	0.4865	1.305	1.454	0.8223	0.9783	0.9559	1.17
-Cytoskeleton	-Other Enzymes	0.2785	0.07952	0.1635	0.4028	0.2379	0.2779	3.968	2.934	3.852	4.446	6.936	6.764
-Cell Motility	-Other Enzymes	0	0.1398	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Other Enzymes	0.3589	0.04152	0.2451	0.3155	1.204	1.332	0.7245	0.6374	0.5619	0.7264	0.6529	0.5737
-Cell Communication	-Other Enzymes	0	0	0	0	0	0	0.2771	0.2914	0.221	0.3303	0.4797	0.1407
Metabolism	-Other Enzymes	6.286	10.25	15.43	21.62	16.41	20.61	13.54	13.7	8.108	8.067	10.39	9.626
-Membrane Transport	-Other Enzymes	0.5604	1.401	0.3786	0.1795	0.1472	0.138	0.02151	0.02091	0.0801	0.0443	0.04857	0.02367
-Central Carbon Metabolism	-Other Enzymes	3.231	2.992	8.651	12.13	9.77	10.9	7.167	7.691	3.308	3.587	5.551	6.301
-Energy Metabolism	-Other Enzymes	0.5451	0.5071	0.8043	1.062	0.6314	0.9673	2.427	2.139	1.267	0.9962	1.069	0.3428
-Biosynthesis	-Other Enzymes	0.9497	4.352	4.595	7.254	4.858	7.606	2.929	2.851	2.453	2.44	2.722	1.958
-Other Enzymes	-Other Enzymes	1	1	1	1	1	1	1	1	1	1	1	1
Organismal Systems	-Other Enzymes	0	0	0	0	0	0	1.492	0.9269	0.3918	0.6098	0.3803	0.5046
-Immune System	-Other Enzymes	0	0	0	0	0	0	0.4226	0.3782	0.07359	0.05381	0.01576	0.01761
-Endocrine System	-Other Enzymes	0	0	0	0	0	0	0.6609	0.1905	0.07426	0.2132	0.01273	0.2638
-Circulatory System	-Other Enzymes	0	0	0	0	0	0	0.1035	0.08341	0.1247	0.2099	0.07011	0.02219
-Digestive System	-Other Enzymes	0	0	0	0	0	0	0.007024	0.005645	0.04208	0.03264	0.07797	0.04853
-Excretory System	-Other Enzymes	0	0	0	0	0	0	0.2693	0.2402	0.05254	0.06576	0.1161	0.105
-Nervous System	-Other Enzymes	0	0	0	0	0	0	0.008563	0.012	0.0008615	0.001561	0.01147	0.01774
-Sensory System	-Other Enzymes	0	0	0	0	0	0	0	0	0	0	0	0
-Development	-Other Enzymes	0	0	0	0	0	0	0.01981	0.01686	0.02377	0.03295	0.07449	0.0294
-Environmental Adaptation	-Other Enzymes	0	0	0	0	0	0	0	0	0	0	0.001713	0.0003015
Human Diseases	-Other Enzymes	0	0	0	0	0	0	0.2586	0.2422	0.23	0.2502	0.1951	0.09677
-Cancers	-Other Enzymes	0	0	0	0	0	0	0.05451	0.05399	0.09062	0.09962	0.05714	0.04342
-Immune System Diseases	-Other Enzymes	0	0	0	0	0	0	0.09167	0.07021	0.0266	0.04718	0.01651	0.02647
-Neurodegenerative Diseases	-Other Enzymes	0	0	0	0	0	0	0.05255	0.06589	0.06388	0.051	0.0333	0.005874
-Cardiovascular Diseases	-Other Enzymes	0	0	0	0	0	0	0.01487	0.01209	0.02365	0.01707	0.03373	0.004138
-Infectious Diseases	-Other Enzymes	0	0	0	0	0	0	0.04497	0.04004	0.02529	0.03532	0.05438	0.01686
Not Mapped	-Other Enzymes	2.936	1.885	6.391	5.247	8.106	9.35	12.59	11.49	10.46	11.45	11.05	4.759
-Not Mapped	-Other Enzymes	2.936	1.885	6.391	5.247	8.106	9.35	12.59	11.49	10.46	11.45	11.05	4.759
TOTAL	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	40.66	60.82	135.3	91.26	136.5	89.58
MAPPED	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	32.22	48.42	108.6	72.47	107.4	80.15
Genetic Information Processing	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	16.19	24.42	66.33	42.84	50.34	38.36
-Transcription	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	2.06	3.018	6.578	3.992	5.154	4.077
-Translation	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	5.026	7.646	28.51	18.02	16.14	16.02
-Folding, Sorting and Degradation	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	7.371	11.03	17.37	12.76	21.85	13.8
-DNA Maintenance	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	1.73	2.727	13.88	8.062	7.203	4.461
-RNA Family	Organismal Systems	NaN	Inf	NaN	NaN	NaN	NaN	0	0	0	0	0	0
Environmental Information Processing	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	1.575	2.223	6.029	4.369	4.543	4.38
-Signal Transduction	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	0.621	0.9496	2.546	1.71	2.044	1.07
-Signaling Molecules and Interaction	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	0.9544	1.273	3.483	2.659	2.499	3.311
Cellular Processes	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	4.206	5.736	13.93	10.63	23.73	17.14
-Hemoglobin	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.000564	0.0006395	0	0.003377
-Vesicular Transport	Organismal Systems	NaN	Inf	Inf	Inf	Inf	Inf	0.8746	1.569	2.099	1.604	2.514	2.319
-Cytoskeleton	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	2.66	3.166	9.83	7.291	18.24	13.41
-Cell Motility	Organismal Systems	NaN	Inf	NaN	NaN	NaN	NaN	0	0	0	0	0	0
-Cell Growth and Death	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	0.4857	0.6878	1.434	1.191	1.717	1.137
-Cell Communication	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0.1858	0.3144	0.5641	0.5416	1.261	0.2789
Metabolism	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	9.08	14.78	20.69	13.23	27.32	19.08
-Membrane Transport	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	0.01442	0.02256	0.2044	0.07264	0.1277	0.04692
-Central Carbon Metabolism	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	4.804	8.298	8.443	5.882	14.6	12.49
-Energy Metabolism	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	1.627	2.308	3.234	1.634	2.811	0.6795
-Biosynthesis	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	1.964	3.076	6.26	4.001	7.158	3.881
-Other Enzymes	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	0.6704	1.079	2.552	1.64	2.63	1.982
Organismal Systems	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	1	1	1	1	1	1
-Immune System	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0.2833	0.408	0.1878	0.08824	0.04143	0.0349
-Endocrine System	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0.4431	0.2056	0.1895	0.3496	0.03346	0.5228
-Circulatory System	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0.06936	0.08999	0.3183	0.3442	0.1844	0.04398
-Digestive System	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0.004709	0.006091	0.1074	0.05352	0.205	0.09618
-Excretory System	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0.1805	0.2592	0.1341	0.1078	0.3052	0.2081
-Nervous System	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0.005741	0.01294	0.002199	0.00256	0.03016	0.03517
-Sensory System	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0
-Development	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0.01328	0.01819	0.06067	0.05404	0.1959	0.05827
-Environmental Adaptation	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0.004504	0.0005976
Human Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0.1733	0.2613	0.5871	0.4103	0.5129	0.1918
-Cancers	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0.03654	0.05825	0.2313	0.1634	0.1502	0.08605
-Immune System Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0.06145	0.07575	0.06788	0.07736	0.04341	0.05247
-Neurodegenerative Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0.03523	0.07109	0.163	0.08364	0.08755	0.01164
-Cardiovascular Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0.009966	0.01304	0.06036	0.02799	0.0887	0.008201
-Infectious Diseases	Organismal Systems	NaN	NaN	NaN	NaN	NaN	NaN	0.03015	0.0432	0.06455	0.05792	0.143	0.03342
Not Mapped	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	8.443	12.4	26.7	18.78	29.06	9.432
-Not Mapped	Organismal Systems	Inf	Inf	Inf	Inf	Inf	Inf	8.443	12.4	26.7	18.78	29.06	9.432
TOTAL	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	143.5	149	720.1	1034	3295	2567
MAPPED	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	113.7	118.7	578	821.3	2594	2296
Genetic Information Processing	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	57.13	59.84	353.1	485.4	1215	1099
-Transcription	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	7.272	7.396	35.02	45.24	124.4	116.8
-Translation	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	17.74	18.74	151.8	204.3	389.5	458.9
-Folding, Sorting and Degradation	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	26.02	27.03	92.47	144.6	527.3	395.4
-DNA Maintenance	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	6.105	6.682	73.87	91.36	173.9	127.8
-RNA Family	-Immune System	NaN	Inf	NaN	NaN	NaN	NaN	0	0	0	0	0	0
Environmental Information Processing	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	5.56	5.447	32.1	49.51	109.7	125.5
-Signal Transduction	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	2.192	2.327	13.55	19.38	49.33	30.64
-Signaling Molecules and Interaction	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	3.369	3.12	18.54	30.13	60.33	94.86
Cellular Processes	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	14.85	14.06	74.15	120.4	572.8	491.2
-Hemoglobin	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.003003	0.007247	0	0.09674
-Vesicular Transport	-Immune System	NaN	Inf	Inf	Inf	Inf	Inf	3.087	3.844	11.17	18.18	60.67	66.44
-Cytoskeleton	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	9.389	7.758	52.34	82.62	440.2	384.1
-Cell Motility	-Immune System	NaN	Inf	NaN	NaN	NaN	NaN	0	0	0	0	0	0
-Cell Growth and Death	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	1.714	1.686	7.636	13.5	41.44	32.58
-Cell Communication	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0.6557	0.7705	3.003	6.137	30.45	7.991
Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	32.05	36.23	110.2	149.9	659.5	546.6
-Membrane Transport	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	0.05091	0.0553	1.088	0.8232	3.083	1.344
-Central Carbon Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	16.96	20.34	44.95	66.65	352.3	357.8
-Energy Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	5.743	5.656	17.22	18.51	67.84	19.47
-Biosynthesis	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	6.931	7.538	33.33	45.34	172.8	111.2
-Other Enzymes	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	2.366	2.644	13.59	18.58	63.47	56.78
Organismal Systems	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	3.53	2.451	5.324	11.33	24.14	28.65
-Immune System	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	1	1	1	1	1	1
